"Metadata_Series","Metadata_T","ImageNumber","Intensity_MeanIntensity_pulse","Metadata_Experiment","RealTime","Stim_All_Ch","Stim_All_S"
0,33,34,0.00601097010076,"20170223_FGF_3min_coll",66,"Ch01: FGF 250 ng/ml 3'","S00: FGF 250 ng/ml 3'"
0,34,35,0.00597742339596,"20170223_FGF_3min_coll",68,"Ch01: FGF 250 ng/ml 3'","S00: FGF 250 ng/ml 3'"
0,35,36,0.00598894665018,"20170223_FGF_3min_coll",70,"Ch01: FGF 250 ng/ml 3'","S00: FGF 250 ng/ml 3'"
0,36,37,0.005945996847,"20170223_FGF_3min_coll",72,"Ch01: FGF 250 ng/ml 3'","S00: FGF 250 ng/ml 3'"
0,37,38,0.00546705024317,"20170223_FGF_3min_coll",74,"Ch01: FGF 250 ng/ml 3'","S00: FGF 250 ng/ml 3'"
0,38,39,0.00599416624755,"20170223_FGF_3min_coll",76,"Ch01: FGF 250 ng/ml 3'","S00: FGF 250 ng/ml 3'"
0,39,40,0.00601181481034,"20170223_FGF_3min_coll",78,"Ch01: FGF 250 ng/ml 3'","S00: FGF 250 ng/ml 3'"
0,40,41,0.00603065639734,"20170223_FGF_3min_coll",80,"Ch01: FGF 250 ng/ml 3'","S00: FGF 250 ng/ml 3'"
0,41,42,0.00603921990842,"20170223_FGF_3min_coll",82,"Ch01: FGF 250 ng/ml 3'","S00: FGF 250 ng/ml 3'"
0,42,43,0.00598840275779,"20170223_FGF_3min_coll",84,"Ch01: FGF 250 ng/ml 3'","S00: FGF 250 ng/ml 3'"
0,43,44,0.00596576416865,"20170223_FGF_3min_coll",86,"Ch01: FGF 250 ng/ml 3'","S00: FGF 250 ng/ml 3'"
0,44,45,0.00547679280862,"20170223_FGF_3min_coll",88,"Ch01: FGF 250 ng/ml 3'","S00: FGF 250 ng/ml 3'"
0,45,46,0.00608990201727,"20170223_FGF_3min_coll",90,"Ch01: FGF 250 ng/ml 3'","S00: FGF 250 ng/ml 3'"
0,46,47,0.00613665347919,"20170223_FGF_3min_coll",92,"Ch01: FGF 250 ng/ml 3'","S00: FGF 250 ng/ml 3'"
0,47,48,0.00623797439039,"20170223_FGF_3min_coll",94,"Ch01: FGF 250 ng/ml 3'","S00: FGF 250 ng/ml 3'"
0,48,49,0.00616574846208,"20170223_FGF_3min_coll",96,"Ch01: FGF 250 ng/ml 3'","S00: FGF 250 ng/ml 3'"
0,49,50,0.00624010944739,"20170223_FGF_3min_coll",98,"Ch01: FGF 250 ng/ml 3'","S00: FGF 250 ng/ml 3'"
0,50,51,0.00622885813937,"20170223_FGF_3min_coll",100,"Ch01: FGF 250 ng/ml 3'","S00: FGF 250 ng/ml 3'"
0,51,52,0.0054790796712,"20170223_FGF_3min_coll",102,"Ch01: FGF 250 ng/ml 3'","S00: FGF 250 ng/ml 3'"
0,52,53,0.00607448769733,"20170223_FGF_3min_coll",104,"Ch01: FGF 250 ng/ml 3'","S00: FGF 250 ng/ml 3'"
0,53,54,0.00616418104619,"20170223_FGF_3min_coll",106,"Ch01: FGF 250 ng/ml 3'","S00: FGF 250 ng/ml 3'"
0,54,55,0.00616855220869,"20170223_FGF_3min_coll",108,"Ch01: FGF 250 ng/ml 3'","S00: FGF 250 ng/ml 3'"
0,55,56,0.00617160648108,"20170223_FGF_3min_coll",110,"Ch01: FGF 250 ng/ml 3'","S00: FGF 250 ng/ml 3'"
0,56,57,0.00619303667918,"20170223_FGF_3min_coll",112,"Ch01: FGF 250 ng/ml 3'","S00: FGF 250 ng/ml 3'"
0,57,58,0.00620489753783,"20170223_FGF_3min_coll",114,"Ch01: FGF 250 ng/ml 3'","S00: FGF 250 ng/ml 3'"
0,58,59,0.0061856736429,"20170223_FGF_3min_coll",116,"Ch01: FGF 250 ng/ml 3'","S00: FGF 250 ng/ml 3'"
0,59,60,0.00609235977754,"20170223_FGF_3min_coll",118,"Ch01: FGF 250 ng/ml 3'","S00: FGF 250 ng/ml 3'"
0,60,61,0.0062012905255,"20170223_FGF_3min_coll",120,"Ch01: FGF 250 ng/ml 3'","S00: FGF 250 ng/ml 3'"
0,61,62,0.00621220935136,"20170223_FGF_3min_coll",122,"Ch01: FGF 250 ng/ml 3'","S00: FGF 250 ng/ml 3'"
0,62,63,0.00613194145262,"20170223_FGF_3min_coll",124,"Ch01: FGF 250 ng/ml 3'","S00: FGF 250 ng/ml 3'"
0,63,64,0.00623504631221,"20170223_FGF_3min_coll",126,"Ch01: FGF 250 ng/ml 3'","S00: FGF 250 ng/ml 3'"
0,64,65,0.00650611240417,"20170223_FGF_3min_coll",128,"Ch01: FGF 250 ng/ml 3'","S00: FGF 250 ng/ml 3'"
0,65,66,0.00625873776153,"20170223_FGF_3min_coll",130,"Ch01: FGF 250 ng/ml 3'","S00: FGF 250 ng/ml 3'"
0,66,67,0.00561661319807,"20170223_FGF_3min_coll",132,"Ch01: FGF 250 ng/ml 3'","S00: FGF 250 ng/ml 3'"
0,67,68,0.00628063129261,"20170223_FGF_3min_coll",134,"Ch01: FGF 250 ng/ml 3'","S00: FGF 250 ng/ml 3'"
0,68,69,0.00616002641618,"20170223_FGF_3min_coll",136,"Ch01: FGF 250 ng/ml 3'","S00: FGF 250 ng/ml 3'"
0,69,70,0.0061527970247,"20170223_FGF_3min_coll",138,"Ch01: FGF 250 ng/ml 3'","S00: FGF 250 ng/ml 3'"
0,70,71,0.00620082719252,"20170223_FGF_3min_coll",140,"Ch01: FGF 250 ng/ml 3'","S00: FGF 250 ng/ml 3'"
0,71,72,0.00630289549008,"20170223_FGF_3min_coll",142,"Ch01: FGF 250 ng/ml 3'","S00: FGF 250 ng/ml 3'"
0,72,73,0.00622565113008,"20170223_FGF_3min_coll",144,"Ch01: FGF 250 ng/ml 3'","S00: FGF 250 ng/ml 3'"
0,73,74,0.00647386582568,"20170223_FGF_3min_coll",146,"Ch01: FGF 250 ng/ml 3'","S00: FGF 250 ng/ml 3'"
0,74,75,0.00633925711736,"20170223_FGF_3min_coll",148,"Ch01: FGF 250 ng/ml 3'","S00: FGF 250 ng/ml 3'"
0,75,76,0.00630998844281,"20170223_FGF_3min_coll",150,"Ch01: FGF 250 ng/ml 3'","S00: FGF 250 ng/ml 3'"
0,76,77,0.00590245053172,"20170223_FGF_3min_coll",152,"Ch01: FGF 250 ng/ml 3'","S00: FGF 250 ng/ml 3'"
0,77,78,0.00647548865527,"20170223_FGF_3min_coll",154,"Ch01: FGF 250 ng/ml 3'","S00: FGF 250 ng/ml 3'"
0,78,79,0.00661888066679,"20170223_FGF_3min_coll",156,"Ch01: FGF 250 ng/ml 3'","S00: FGF 250 ng/ml 3'"
0,79,80,0.00622718594968,"20170223_FGF_3min_coll",158,"Ch01: FGF 250 ng/ml 3'","S00: FGF 250 ng/ml 3'"
0,80,81,0.00622378708795,"20170223_FGF_3min_coll",160,"Ch01: FGF 250 ng/ml 3'","S00: FGF 250 ng/ml 3'"
0,81,82,0.00575537839904,"20170223_FGF_3min_coll",162,"Ch01: FGF 250 ng/ml 3'","S00: FGF 250 ng/ml 3'"
0,82,83,0.00624779891223,"20170223_FGF_3min_coll",164,"Ch01: FGF 250 ng/ml 3'","S00: FGF 250 ng/ml 3'"
0,83,84,0.00625487184152,"20170223_FGF_3min_coll",166,"Ch01: FGF 250 ng/ml 3'","S00: FGF 250 ng/ml 3'"
0,84,85,0.0062740710564,"20170223_FGF_3min_coll",168,"Ch01: FGF 250 ng/ml 3'","S00: FGF 250 ng/ml 3'"
0,85,86,0.00633155973628,"20170223_FGF_3min_coll",170,"Ch01: FGF 250 ng/ml 3'","S00: FGF 250 ng/ml 3'"
0,86,87,0.0063870777376,"20170223_FGF_3min_coll",172,"Ch01: FGF 250 ng/ml 3'","S00: FGF 250 ng/ml 3'"
0,87,88,0.006387129426,"20170223_FGF_3min_coll",174,"Ch01: FGF 250 ng/ml 3'","S00: FGF 250 ng/ml 3'"
0,88,89,0.00629160227254,"20170223_FGF_3min_coll",176,"Ch01: FGF 250 ng/ml 3'","S00: FGF 250 ng/ml 3'"
0,89,90,0.0063917497173,"20170223_FGF_3min_coll",178,"Ch01: FGF 250 ng/ml 3'","S00: FGF 250 ng/ml 3'"
0,90,91,0.00640853168443,"20170223_FGF_3min_coll",180,"Ch01: FGF 250 ng/ml 3'","S00: FGF 250 ng/ml 3'"
1,0,162,0.00508008571342,"20170223_FGF_3min_coll",0,"Ch01: FGF 250 ng/ml 3'","S01: FGF 250 ng/ml 3'"
1,1,163,0.0055653383024,"20170223_FGF_3min_coll",2,"Ch01: FGF 250 ng/ml 3'","S01: FGF 250 ng/ml 3'"
1,2,164,0.00547663820907,"20170223_FGF_3min_coll",4,"Ch01: FGF 250 ng/ml 3'","S01: FGF 250 ng/ml 3'"
1,3,165,0.00556511711329,"20170223_FGF_3min_coll",6,"Ch01: FGF 250 ng/ml 3'","S01: FGF 250 ng/ml 3'"
1,4,166,0.0055804499425,"20170223_FGF_3min_coll",8,"Ch01: FGF 250 ng/ml 3'","S01: FGF 250 ng/ml 3'"
1,5,167,0.00510662514716,"20170223_FGF_3min_coll",10,"Ch01: FGF 250 ng/ml 3'","S01: FGF 250 ng/ml 3'"
1,6,168,0.00554964598268,"20170223_FGF_3min_coll",12,"Ch01: FGF 250 ng/ml 3'","S01: FGF 250 ng/ml 3'"
1,7,169,0.00560882221907,"20170223_FGF_3min_coll",14,"Ch01: FGF 250 ng/ml 3'","S01: FGF 250 ng/ml 3'"
1,8,170,0.00561821879819,"20170223_FGF_3min_coll",16,"Ch01: FGF 250 ng/ml 3'","S01: FGF 250 ng/ml 3'"
1,9,171,0.0056190402247,"20170223_FGF_3min_coll",18,"Ch01: FGF 250 ng/ml 3'","S01: FGF 250 ng/ml 3'"
1,10,172,0.00516373384744,"20170223_FGF_3min_coll",20,"Ch01: FGF 250 ng/ml 3'","S01: FGF 250 ng/ml 3'"
1,11,173,0.00561752589419,"20170223_FGF_3min_coll",22,"Ch01: FGF 250 ng/ml 3'","S01: FGF 250 ng/ml 3'"
1,12,174,0.00555161386728,"20170223_FGF_3min_coll",24,"Ch01: FGF 250 ng/ml 3'","S01: FGF 250 ng/ml 3'"
1,13,175,0.00568396179006,"20170223_FGF_3min_coll",26,"Ch01: FGF 250 ng/ml 3'","S01: FGF 250 ng/ml 3'"
1,14,176,0.00561197800562,"20170223_FGF_3min_coll",28,"Ch01: FGF 250 ng/ml 3'","S01: FGF 250 ng/ml 3'"
1,15,177,0.00569035438821,"20170223_FGF_3min_coll",30,"Ch01: FGF 250 ng/ml 3'","S01: FGF 250 ng/ml 3'"
1,16,178,0.00571562862024,"20170223_FGF_3min_coll",32,"Ch01: FGF 250 ng/ml 3'","S01: FGF 250 ng/ml 3'"
1,17,179,0.00570554006845,"20170223_FGF_3min_coll",34,"Ch01: FGF 250 ng/ml 3'","S01: FGF 250 ng/ml 3'"
1,18,180,0.00570813659579,"20170223_FGF_3min_coll",36,"Ch01: FGF 250 ng/ml 3'","S01: FGF 250 ng/ml 3'"
1,19,181,0.00568045256659,"20170223_FGF_3min_coll",38,"Ch01: FGF 250 ng/ml 3'","S01: FGF 250 ng/ml 3'"
1,20,182,0.00574125722051,"20170223_FGF_3min_coll",40,"Ch01: FGF 250 ng/ml 3'","S01: FGF 250 ng/ml 3'"
1,21,183,0.00555094284937,"20170223_FGF_3min_coll",42,"Ch01: FGF 250 ng/ml 3'","S01: FGF 250 ng/ml 3'"
1,22,184,0.0840266346931,"20170223_FGF_3min_coll",44,"Ch01: FGF 250 ng/ml 3'","S01: FGF 250 ng/ml 3'"
1,23,185,0.120502971113,"20170223_FGF_3min_coll",46,"Ch01: FGF 250 ng/ml 3'","S01: FGF 250 ng/ml 3'"
1,24,186,0.00598718645051,"20170223_FGF_3min_coll",48,"Ch01: FGF 250 ng/ml 3'","S01: FGF 250 ng/ml 3'"
1,25,187,0.00595429260284,"20170223_FGF_3min_coll",50,"Ch01: FGF 250 ng/ml 3'","S01: FGF 250 ng/ml 3'"
1,26,188,0.00591196026653,"20170223_FGF_3min_coll",52,"Ch01: FGF 250 ng/ml 3'","S01: FGF 250 ng/ml 3'"
1,27,189,0.00593071477488,"20170223_FGF_3min_coll",54,"Ch01: FGF 250 ng/ml 3'","S01: FGF 250 ng/ml 3'"
1,28,190,0.00594112230465,"20170223_FGF_3min_coll",56,"Ch01: FGF 250 ng/ml 3'","S01: FGF 250 ng/ml 3'"
1,29,191,0.00584517698735,"20170223_FGF_3min_coll",58,"Ch01: FGF 250 ng/ml 3'","S01: FGF 250 ng/ml 3'"
1,30,192,0.00595839647576,"20170223_FGF_3min_coll",60,"Ch01: FGF 250 ng/ml 3'","S01: FGF 250 ng/ml 3'"
1,31,193,0.00587936164811,"20170223_FGF_3min_coll",62,"Ch01: FGF 250 ng/ml 3'","S01: FGF 250 ng/ml 3'"
1,32,194,0.00588896824047,"20170223_FGF_3min_coll",64,"Ch01: FGF 250 ng/ml 3'","S01: FGF 250 ng/ml 3'"
1,33,195,0.00598380109295,"20170223_FGF_3min_coll",66,"Ch01: FGF 250 ng/ml 3'","S01: FGF 250 ng/ml 3'"
1,34,196,0.0059628370218,"20170223_FGF_3min_coll",68,"Ch01: FGF 250 ng/ml 3'","S01: FGF 250 ng/ml 3'"
1,35,197,0.00584860425442,"20170223_FGF_3min_coll",70,"Ch01: FGF 250 ng/ml 3'","S01: FGF 250 ng/ml 3'"
1,36,198,0.00597276957706,"20170223_FGF_3min_coll",72,"Ch01: FGF 250 ng/ml 3'","S01: FGF 250 ng/ml 3'"
1,37,199,0.00591073278338,"20170223_FGF_3min_coll",74,"Ch01: FGF 250 ng/ml 3'","S01: FGF 250 ng/ml 3'"
1,38,200,0.00592293031514,"20170223_FGF_3min_coll",76,"Ch01: FGF 250 ng/ml 3'","S01: FGF 250 ng/ml 3'"
1,39,201,0.0059997937642,"20170223_FGF_3min_coll",78,"Ch01: FGF 250 ng/ml 3'","S01: FGF 250 ng/ml 3'"
1,40,202,0.00592145230621,"20170223_FGF_3min_coll",80,"Ch01: FGF 250 ng/ml 3'","S01: FGF 250 ng/ml 3'"
1,41,203,0.00600377516821,"20170223_FGF_3min_coll",82,"Ch01: FGF 250 ng/ml 3'","S01: FGF 250 ng/ml 3'"
1,42,204,0.00538719492033,"20170223_FGF_3min_coll",84,"Ch01: FGF 250 ng/ml 3'","S01: FGF 250 ng/ml 3'"
1,43,205,0.0054308460094,"20170223_FGF_3min_coll",86,"Ch01: FGF 250 ng/ml 3'","S01: FGF 250 ng/ml 3'"
1,44,206,0.00604083575308,"20170223_FGF_3min_coll",88,"Ch01: FGF 250 ng/ml 3'","S01: FGF 250 ng/ml 3'"
1,45,207,0.00606212578714,"20170223_FGF_3min_coll",90,"Ch01: FGF 250 ng/ml 3'","S01: FGF 250 ng/ml 3'"
1,46,208,0.00620459765196,"20170223_FGF_3min_coll",92,"Ch01: FGF 250 ng/ml 3'","S01: FGF 250 ng/ml 3'"
1,47,209,0.0062077017501,"20170223_FGF_3min_coll",94,"Ch01: FGF 250 ng/ml 3'","S01: FGF 250 ng/ml 3'"
1,48,210,0.00619945395738,"20170223_FGF_3min_coll",96,"Ch01: FGF 250 ng/ml 3'","S01: FGF 250 ng/ml 3'"
1,49,211,0.00621695071459,"20170223_FGF_3min_coll",98,"Ch01: FGF 250 ng/ml 3'","S01: FGF 250 ng/ml 3'"
1,50,212,0.00617156317458,"20170223_FGF_3min_coll",100,"Ch01: FGF 250 ng/ml 3'","S01: FGF 250 ng/ml 3'"
1,51,213,0.00601153820753,"20170223_FGF_3min_coll",102,"Ch01: FGF 250 ng/ml 3'","S01: FGF 250 ng/ml 3'"
1,52,214,0.00612482149154,"20170223_FGF_3min_coll",104,"Ch01: FGF 250 ng/ml 3'","S01: FGF 250 ng/ml 3'"
1,53,215,0.00613009743392,"20170223_FGF_3min_coll",106,"Ch01: FGF 250 ng/ml 3'","S01: FGF 250 ng/ml 3'"
1,54,216,0.00615087989718,"20170223_FGF_3min_coll",108,"Ch01: FGF 250 ng/ml 3'","S01: FGF 250 ng/ml 3'"
1,55,217,0.0061628674157,"20170223_FGF_3min_coll",110,"Ch01: FGF 250 ng/ml 3'","S01: FGF 250 ng/ml 3'"
1,56,218,0.00617197155952,"20170223_FGF_3min_coll",112,"Ch01: FGF 250 ng/ml 3'","S01: FGF 250 ng/ml 3'"
1,57,219,0.00617494620383,"20170223_FGF_3min_coll",114,"Ch01: FGF 250 ng/ml 3'","S01: FGF 250 ng/ml 3'"
1,58,220,0.00608356436715,"20170223_FGF_3min_coll",116,"Ch01: FGF 250 ng/ml 3'","S01: FGF 250 ng/ml 3'"
1,59,221,0.00529355881736,"20170223_FGF_3min_coll",118,"Ch01: FGF 250 ng/ml 3'","S01: FGF 250 ng/ml 3'"
1,60,222,0.00619477033615,"20170223_FGF_3min_coll",120,"Ch01: FGF 250 ng/ml 3'","S01: FGF 250 ng/ml 3'"
1,61,223,0.00607703672722,"20170223_FGF_3min_coll",122,"Ch01: FGF 250 ng/ml 3'","S01: FGF 250 ng/ml 3'"
1,62,224,0.00621232483536,"20170223_FGF_3min_coll",124,"Ch01: FGF 250 ng/ml 3'","S01: FGF 250 ng/ml 3'"
1,63,225,0.0062211365439,"20170223_FGF_3min_coll",126,"Ch01: FGF 250 ng/ml 3'","S01: FGF 250 ng/ml 3'"
1,64,226,0.00641188025475,"20170223_FGF_3min_coll",128,"Ch01: FGF 250 ng/ml 3'","S01: FGF 250 ng/ml 3'"
1,65,227,0.00622793706134,"20170223_FGF_3min_coll",130,"Ch01: FGF 250 ng/ml 3'","S01: FGF 250 ng/ml 3'"
1,66,228,0.00607750657946,"20170223_FGF_3min_coll",132,"Ch01: FGF 250 ng/ml 3'","S01: FGF 250 ng/ml 3'"
1,67,229,0.00613885186613,"20170223_FGF_3min_coll",134,"Ch01: FGF 250 ng/ml 3'","S01: FGF 250 ng/ml 3'"
1,68,230,0.00564860971645,"20170223_FGF_3min_coll",136,"Ch01: FGF 250 ng/ml 3'","S01: FGF 250 ng/ml 3'"
1,69,231,0.00616984022781,"20170223_FGF_3min_coll",138,"Ch01: FGF 250 ng/ml 3'","S01: FGF 250 ng/ml 3'"
1,70,232,0.00626456551254,"20170223_FGF_3min_coll",140,"Ch01: FGF 250 ng/ml 3'","S01: FGF 250 ng/ml 3'"
1,71,233,0.00627670157701,"20170223_FGF_3min_coll",142,"Ch01: FGF 250 ng/ml 3'","S01: FGF 250 ng/ml 3'"
1,72,234,0.00626521743834,"20170223_FGF_3min_coll",144,"Ch01: FGF 250 ng/ml 3'","S01: FGF 250 ng/ml 3'"
1,73,235,0.00622677151114,"20170223_FGF_3min_coll",146,"Ch01: FGF 250 ng/ml 3'","S01: FGF 250 ng/ml 3'"
1,74,236,0.00628272304311,"20170223_FGF_3min_coll",148,"Ch01: FGF 250 ng/ml 3'","S01: FGF 250 ng/ml 3'"
1,75,237,0.00615946901962,"20170223_FGF_3min_coll",150,"Ch01: FGF 250 ng/ml 3'","S01: FGF 250 ng/ml 3'"
1,76,238,0.00630017602816,"20170223_FGF_3min_coll",152,"Ch01: FGF 250 ng/ml 3'","S01: FGF 250 ng/ml 3'"
1,77,239,0.00654560141265,"20170223_FGF_3min_coll",154,"Ch01: FGF 250 ng/ml 3'","S01: FGF 250 ng/ml 3'"
1,78,240,0.00655160704628,"20170223_FGF_3min_coll",156,"Ch01: FGF 250 ng/ml 3'","S01: FGF 250 ng/ml 3'"
1,79,241,0.0062880050391,"20170223_FGF_3min_coll",158,"Ch01: FGF 250 ng/ml 3'","S01: FGF 250 ng/ml 3'"
1,80,242,0.0062901917845,"20170223_FGF_3min_coll",160,"Ch01: FGF 250 ng/ml 3'","S01: FGF 250 ng/ml 3'"
1,81,243,0.00628948025405,"20170223_FGF_3min_coll",162,"Ch01: FGF 250 ng/ml 3'","S01: FGF 250 ng/ml 3'"
1,82,244,0.00628371909261,"20170223_FGF_3min_coll",164,"Ch01: FGF 250 ng/ml 3'","S01: FGF 250 ng/ml 3'"
1,83,245,0.00630898447707,"20170223_FGF_3min_coll",166,"Ch01: FGF 250 ng/ml 3'","S01: FGF 250 ng/ml 3'"
1,84,246,0.00627288268879,"20170223_FGF_3min_coll",168,"Ch01: FGF 250 ng/ml 3'","S01: FGF 250 ng/ml 3'"
1,85,247,0.00613459758461,"20170223_FGF_3min_coll",170,"Ch01: FGF 250 ng/ml 3'","S01: FGF 250 ng/ml 3'"
1,86,248,0.00622305599973,"20170223_FGF_3min_coll",172,"Ch01: FGF 250 ng/ml 3'","S01: FGF 250 ng/ml 3'"
1,87,249,0.00633147265762,"20170223_FGF_3min_coll",174,"Ch01: FGF 250 ng/ml 3'","S01: FGF 250 ng/ml 3'"
1,88,250,0.00634357938543,"20170223_FGF_3min_coll",176,"Ch01: FGF 250 ng/ml 3'","S01: FGF 250 ng/ml 3'"
1,89,251,0.00633596815169,"20170223_FGF_3min_coll",178,"Ch01: FGF 250 ng/ml 3'","S01: FGF 250 ng/ml 3'"
1,90,252,0.00635652337223,"20170223_FGF_3min_coll",180,"Ch01: FGF 250 ng/ml 3'","S01: FGF 250 ng/ml 3'"
2,0,1289,0.00558738643304,"20170223_FGF_3min_coll",0,"Ch01: FGF 250 ng/ml 3'","S02: FGF 250 ng/ml 3'"
2,1,1290,0.00569365965202,"20170223_FGF_3min_coll",2,"Ch01: FGF 250 ng/ml 3'","S02: FGF 250 ng/ml 3'"
2,2,1291,0.00570216868073,"20170223_FGF_3min_coll",4,"Ch01: FGF 250 ng/ml 3'","S02: FGF 250 ng/ml 3'"
2,3,1292,0.00574435526505,"20170223_FGF_3min_coll",6,"Ch01: FGF 250 ng/ml 3'","S02: FGF 250 ng/ml 3'"
2,4,1293,0.00574254384264,"20170223_FGF_3min_coll",8,"Ch01: FGF 250 ng/ml 3'","S02: FGF 250 ng/ml 3'"
2,5,1294,0.00574343511835,"20170223_FGF_3min_coll",10,"Ch01: FGF 250 ng/ml 3'","S02: FGF 250 ng/ml 3'"
2,6,1295,0.00547431549057,"20170223_FGF_3min_coll",12,"Ch01: FGF 250 ng/ml 3'","S02: FGF 250 ng/ml 3'"
2,7,1296,0.0057589514181,"20170223_FGF_3min_coll",14,"Ch01: FGF 250 ng/ml 3'","S02: FGF 250 ng/ml 3'"
2,8,1297,0.00577928172424,"20170223_FGF_3min_coll",16,"Ch01: FGF 250 ng/ml 3'","S02: FGF 250 ng/ml 3'"
2,9,1298,0.00569394417107,"20170223_FGF_3min_coll",18,"Ch01: FGF 250 ng/ml 3'","S02: FGF 250 ng/ml 3'"
2,10,1299,0.0054129185155,"20170223_FGF_3min_coll",20,"Ch01: FGF 250 ng/ml 3'","S02: FGF 250 ng/ml 3'"
2,11,1300,0.00573440501466,"20170223_FGF_3min_coll",22,"Ch01: FGF 250 ng/ml 3'","S02: FGF 250 ng/ml 3'"
2,12,1301,0.00582084944472,"20170223_FGF_3min_coll",24,"Ch01: FGF 250 ng/ml 3'","S02: FGF 250 ng/ml 3'"
