"Metadata_Series","Metadata_T","ImageNumber","Intensity_MeanIntensity_pulse","Metadata_Experiment","RealTime","Stim_All_Ch","Stim_All_S"
0,52,53,0.00635525584221,"20170224_FGF_5min_coll",104,"Ch01: FGF 250 ng/ml 5'","S00: FGF 250 ng/ml 5'"
0,53,54,0.00637031765655,"20170224_FGF_5min_coll",106,"Ch01: FGF 250 ng/ml 5'","S00: FGF 250 ng/ml 5'"
0,54,55,0.0062982365489,"20170224_FGF_5min_coll",108,"Ch01: FGF 250 ng/ml 5'","S00: FGF 250 ng/ml 5'"
0,55,56,0.00636743195355,"20170224_FGF_5min_coll",110,"Ch01: FGF 250 ng/ml 5'","S00: FGF 250 ng/ml 5'"
0,56,57,0.00584026612341,"20170224_FGF_5min_coll",112,"Ch01: FGF 250 ng/ml 5'","S00: FGF 250 ng/ml 5'"
0,57,58,0.00638264371082,"20170224_FGF_5min_coll",114,"Ch01: FGF 250 ng/ml 5'","S00: FGF 250 ng/ml 5'"
0,58,59,0.00638649147004,"20170224_FGF_5min_coll",116,"Ch01: FGF 250 ng/ml 5'","S00: FGF 250 ng/ml 5'"
0,59,60,0.00639723148197,"20170224_FGF_5min_coll",118,"Ch01: FGF 250 ng/ml 5'","S00: FGF 250 ng/ml 5'"
0,60,61,0.00639992346987,"20170224_FGF_5min_coll",120,"Ch01: FGF 250 ng/ml 5'","S00: FGF 250 ng/ml 5'"
0,61,62,0.00615656701848,"20170224_FGF_5min_coll",122,"Ch01: FGF 250 ng/ml 5'","S00: FGF 250 ng/ml 5'"
0,62,63,0.00635000644252,"20170224_FGF_5min_coll",124,"Ch01: FGF 250 ng/ml 5'","S00: FGF 250 ng/ml 5'"
0,63,64,0.00642426358536,"20170224_FGF_5min_coll",126,"Ch01: FGF 250 ng/ml 5'","S00: FGF 250 ng/ml 5'"
0,64,65,0.00643224362284,"20170224_FGF_5min_coll",128,"Ch01: FGF 250 ng/ml 5'","S00: FGF 250 ng/ml 5'"
0,65,66,0.00642596464604,"20170224_FGF_5min_coll",130,"Ch01: FGF 250 ng/ml 5'","S00: FGF 250 ng/ml 5'"
0,66,67,0.00643785297871,"20170224_FGF_5min_coll",132,"Ch01: FGF 250 ng/ml 5'","S00: FGF 250 ng/ml 5'"
0,67,68,0.00643822876737,"20170224_FGF_5min_coll",134,"Ch01: FGF 250 ng/ml 5'","S00: FGF 250 ng/ml 5'"
0,68,69,0.00644411472604,"20170224_FGF_5min_coll",136,"Ch01: FGF 250 ng/ml 5'","S00: FGF 250 ng/ml 5'"
0,69,70,0.00646362034604,"20170224_FGF_5min_coll",138,"Ch01: FGF 250 ng/ml 5'","S00: FGF 250 ng/ml 5'"
0,70,71,0.00648747198284,"20170224_FGF_5min_coll",140,"Ch01: FGF 250 ng/ml 5'","S00: FGF 250 ng/ml 5'"
0,71,72,0.00646850280464,"20170224_FGF_5min_coll",142,"Ch01: FGF 250 ng/ml 5'","S00: FGF 250 ng/ml 5'"
0,72,73,0.00597845762968,"20170224_FGF_5min_coll",144,"Ch01: FGF 250 ng/ml 5'","S00: FGF 250 ng/ml 5'"
0,73,74,0.00651370780542,"20170224_FGF_5min_coll",146,"Ch01: FGF 250 ng/ml 5'","S00: FGF 250 ng/ml 5'"
0,74,75,0.00651072990149,"20170224_FGF_5min_coll",148,"Ch01: FGF 250 ng/ml 5'","S00: FGF 250 ng/ml 5'"
0,75,76,0.00613506603986,"20170224_FGF_5min_coll",150,"Ch01: FGF 250 ng/ml 5'","S00: FGF 250 ng/ml 5'"
0,76,77,0.00649672653526,"20170224_FGF_5min_coll",152,"Ch01: FGF 250 ng/ml 5'","S00: FGF 250 ng/ml 5'"
0,77,78,0.00651087518781,"20170224_FGF_5min_coll",154,"Ch01: FGF 250 ng/ml 5'","S00: FGF 250 ng/ml 5'"
0,78,79,0.00652183266357,"20170224_FGF_5min_coll",156,"Ch01: FGF 250 ng/ml 5'","S00: FGF 250 ng/ml 5'"
0,79,80,0.00650369236246,"20170224_FGF_5min_coll",158,"Ch01: FGF 250 ng/ml 5'","S00: FGF 250 ng/ml 5'"
0,80,81,0.00646977499127,"20170224_FGF_5min_coll",160,"Ch01: FGF 250 ng/ml 5'","S00: FGF 250 ng/ml 5'"
0,81,82,0.00643263012171,"20170224_FGF_5min_coll",162,"Ch01: FGF 250 ng/ml 5'","S00: FGF 250 ng/ml 5'"
0,82,83,0.00644268793985,"20170224_FGF_5min_coll",164,"Ch01: FGF 250 ng/ml 5'","S00: FGF 250 ng/ml 5'"
0,83,84,0.00651582097635,"20170224_FGF_5min_coll",166,"Ch01: FGF 250 ng/ml 5'","S00: FGF 250 ng/ml 5'"
0,84,85,0.00652809720486,"20170224_FGF_5min_coll",168,"Ch01: FGF 250 ng/ml 5'","S00: FGF 250 ng/ml 5'"
0,85,86,0.00652068899944,"20170224_FGF_5min_coll",170,"Ch01: FGF 250 ng/ml 5'","S00: FGF 250 ng/ml 5'"
0,86,87,0.00653900345787,"20170224_FGF_5min_coll",172,"Ch01: FGF 250 ng/ml 5'","S00: FGF 250 ng/ml 5'"
0,87,88,0.00654058018699,"20170224_FGF_5min_coll",174,"Ch01: FGF 250 ng/ml 5'","S00: FGF 250 ng/ml 5'"
0,88,89,0.00654612714425,"20170224_FGF_5min_coll",176,"Ch01: FGF 250 ng/ml 5'","S00: FGF 250 ng/ml 5'"
0,89,90,0.00655791116878,"20170224_FGF_5min_coll",178,"Ch01: FGF 250 ng/ml 5'","S00: FGF 250 ng/ml 5'"
0,90,91,0.00656202435493,"20170224_FGF_5min_coll",180,"Ch01: FGF 250 ng/ml 5'","S00: FGF 250 ng/ml 5'"
1,0,107,0.00557084660977,"20170224_FGF_5min_coll",0,"Ch01: FGF 250 ng/ml 5'","S01: FGF 250 ng/ml 5'"
1,1,108,0.00560645805672,"20170224_FGF_5min_coll",2,"Ch01: FGF 250 ng/ml 5'","S01: FGF 250 ng/ml 5'"
1,2,109,0.00581171596423,"20170224_FGF_5min_coll",4,"Ch01: FGF 250 ng/ml 5'","S01: FGF 250 ng/ml 5'"
1,3,110,0.0056416131556,"20170224_FGF_5min_coll",6,"Ch01: FGF 250 ng/ml 5'","S01: FGF 250 ng/ml 5'"
1,4,111,0.00567141966894,"20170224_FGF_5min_coll",8,"Ch01: FGF 250 ng/ml 5'","S01: FGF 250 ng/ml 5'"
1,5,112,0.00567775964737,"20170224_FGF_5min_coll",10,"Ch01: FGF 250 ng/ml 5'","S01: FGF 250 ng/ml 5'"
1,6,113,0.00566512718797,"20170224_FGF_5min_coll",12,"Ch01: FGF 250 ng/ml 5'","S01: FGF 250 ng/ml 5'"
1,7,114,0.0058421655558,"20170224_FGF_5min_coll",14,"Ch01: FGF 250 ng/ml 5'","S01: FGF 250 ng/ml 5'"
1,8,115,0.00573971495032,"20170224_FGF_5min_coll",16,"Ch01: FGF 250 ng/ml 5'","S01: FGF 250 ng/ml 5'"
1,9,116,0.00554598215967,"20170224_FGF_5min_coll",18,"Ch01: FGF 250 ng/ml 5'","S01: FGF 250 ng/ml 5'"
1,10,117,0.00578305590898,"20170224_FGF_5min_coll",20,"Ch01: FGF 250 ng/ml 5'","S01: FGF 250 ng/ml 5'"
1,11,118,0.00580030400306,"20170224_FGF_5min_coll",22,"Ch01: FGF 250 ng/ml 5'","S01: FGF 250 ng/ml 5'"
1,12,119,0.0058168079704,"20170224_FGF_5min_coll",24,"Ch01: FGF 250 ng/ml 5'","S01: FGF 250 ng/ml 5'"
1,13,120,0.00583824655041,"20170224_FGF_5min_coll",26,"Ch01: FGF 250 ng/ml 5'","S01: FGF 250 ng/ml 5'"
1,14,121,0.00584501912817,"20170224_FGF_5min_coll",28,"Ch01: FGF 250 ng/ml 5'","S01: FGF 250 ng/ml 5'"
1,15,122,0.00586204882711,"20170224_FGF_5min_coll",30,"Ch01: FGF 250 ng/ml 5'","S01: FGF 250 ng/ml 5'"
1,16,123,0.00587705010548,"20170224_FGF_5min_coll",32,"Ch01: FGF 250 ng/ml 5'","S01: FGF 250 ng/ml 5'"
1,17,124,0.00579963810742,"20170224_FGF_5min_coll",34,"Ch01: FGF 250 ng/ml 5'","S01: FGF 250 ng/ml 5'"
1,18,125,0.00579295773059,"20170224_FGF_5min_coll",36,"Ch01: FGF 250 ng/ml 5'","S01: FGF 250 ng/ml 5'"
1,19,126,0.0059213116765,"20170224_FGF_5min_coll",38,"Ch01: FGF 250 ng/ml 5'","S01: FGF 250 ng/ml 5'"
1,20,127,0.00585773773491,"20170224_FGF_5min_coll",40,"Ch01: FGF 250 ng/ml 5'","S01: FGF 250 ng/ml 5'"
1,21,128,0.00620313547552,"20170224_FGF_5min_coll",42,"Ch01: FGF 250 ng/ml 5'","S01: FGF 250 ng/ml 5'"
1,22,129,0.110694974661,"20170224_FGF_5min_coll",44,"Ch01: FGF 250 ng/ml 5'","S01: FGF 250 ng/ml 5'"
1,23,130,0.123813733459,"20170224_FGF_5min_coll",46,"Ch01: FGF 250 ng/ml 5'","S01: FGF 250 ng/ml 5'"
1,24,131,0.123979538679,"20170224_FGF_5min_coll",48,"Ch01: FGF 250 ng/ml 5'","S01: FGF 250 ng/ml 5'"
1,25,132,0.00651184981689,"20170224_FGF_5min_coll",50,"Ch01: FGF 250 ng/ml 5'","S01: FGF 250 ng/ml 5'"
1,26,133,0.00613220082596,"20170224_FGF_5min_coll",52,"Ch01: FGF 250 ng/ml 5'","S01: FGF 250 ng/ml 5'"
1,27,134,0.00611607218161,"20170224_FGF_5min_coll",54,"Ch01: FGF 250 ng/ml 5'","S01: FGF 250 ng/ml 5'"
1,28,135,0.00611837441102,"20170224_FGF_5min_coll",56,"Ch01: FGF 250 ng/ml 5'","S01: FGF 250 ng/ml 5'"
1,29,136,0.00594267109409,"20170224_FGF_5min_coll",58,"Ch01: FGF 250 ng/ml 5'","S01: FGF 250 ng/ml 5'"
1,30,137,0.0060771224089,"20170224_FGF_5min_coll",60,"Ch01: FGF 250 ng/ml 5'","S01: FGF 250 ng/ml 5'"
1,31,138,0.00614253012463,"20170224_FGF_5min_coll",62,"Ch01: FGF 250 ng/ml 5'","S01: FGF 250 ng/ml 5'"
1,32,139,0.00609681615606,"20170224_FGF_5min_coll",64,"Ch01: FGF 250 ng/ml 5'","S01: FGF 250 ng/ml 5'"
1,33,140,0.00559548567981,"20170224_FGF_5min_coll",66,"Ch01: FGF 250 ng/ml 5'","S01: FGF 250 ng/ml 5'"
1,34,141,0.00617023510858,"20170224_FGF_5min_coll",68,"Ch01: FGF 250 ng/ml 5'","S01: FGF 250 ng/ml 5'"
1,35,142,0.00614776927978,"20170224_FGF_5min_coll",70,"Ch01: FGF 250 ng/ml 5'","S01: FGF 250 ng/ml 5'"
1,36,143,0.00606842990965,"20170224_FGF_5min_coll",72,"Ch01: FGF 250 ng/ml 5'","S01: FGF 250 ng/ml 5'"
1,37,144,0.00612646574154,"20170224_FGF_5min_coll",74,"Ch01: FGF 250 ng/ml 5'","S01: FGF 250 ng/ml 5'"
1,38,145,0.00618945760652,"20170224_FGF_5min_coll",76,"Ch01: FGF 250 ng/ml 5'","S01: FGF 250 ng/ml 5'"
1,39,146,0.0058688512072,"20170224_FGF_5min_coll",78,"Ch01: FGF 250 ng/ml 5'","S01: FGF 250 ng/ml 5'"
1,40,147,0.00569429015741,"20170224_FGF_5min_coll",80,"Ch01: FGF 250 ng/ml 5'","S01: FGF 250 ng/ml 5'"
1,41,148,0.00615444639698,"20170224_FGF_5min_coll",82,"Ch01: FGF 250 ng/ml 5'","S01: FGF 250 ng/ml 5'"
1,42,149,0.00621949555352,"20170224_FGF_5min_coll",84,"Ch01: FGF 250 ng/ml 5'","S01: FGF 250 ng/ml 5'"
1,43,150,0.00638605002314,"20170224_FGF_5min_coll",86,"Ch01: FGF 250 ng/ml 5'","S01: FGF 250 ng/ml 5'"
1,44,151,0.00623641908169,"20170224_FGF_5min_coll",88,"Ch01: FGF 250 ng/ml 5'","S01: FGF 250 ng/ml 5'"
1,45,152,0.00624891603366,"20170224_FGF_5min_coll",90,"Ch01: FGF 250 ng/ml 5'","S01: FGF 250 ng/ml 5'"
1,46,153,0.00625419104472,"20170224_FGF_5min_coll",92,"Ch01: FGF 250 ng/ml 5'","S01: FGF 250 ng/ml 5'"
1,47,154,0.00626078387722,"20170224_FGF_5min_coll",94,"Ch01: FGF 250 ng/ml 5'","S01: FGF 250 ng/ml 5'"
1,48,155,0.00622505508363,"20170224_FGF_5min_coll",96,"Ch01: FGF 250 ng/ml 5'","S01: FGF 250 ng/ml 5'"
1,49,156,0.00589103344828,"20170224_FGF_5min_coll",98,"Ch01: FGF 250 ng/ml 5'","S01: FGF 250 ng/ml 5'"
1,50,157,0.00628207158297,"20170224_FGF_5min_coll",100,"Ch01: FGF 250 ng/ml 5'","S01: FGF 250 ng/ml 5'"
1,51,158,0.00629041064531,"20170224_FGF_5min_coll",102,"Ch01: FGF 250 ng/ml 5'","S01: FGF 250 ng/ml 5'"
1,52,159,0.0062995608896,"20170224_FGF_5min_coll",104,"Ch01: FGF 250 ng/ml 5'","S01: FGF 250 ng/ml 5'"
1,53,160,0.00631298217922,"20170224_FGF_5min_coll",106,"Ch01: FGF 250 ng/ml 5'","S01: FGF 250 ng/ml 5'"
1,54,161,0.0063312612474,"20170224_FGF_5min_coll",108,"Ch01: FGF 250 ng/ml 5'","S01: FGF 250 ng/ml 5'"
1,55,162,0.00632035639137,"20170224_FGF_5min_coll",110,"Ch01: FGF 250 ng/ml 5'","S01: FGF 250 ng/ml 5'"
1,56,163,0.00573437707499,"20170224_FGF_5min_coll",112,"Ch01: FGF 250 ng/ml 5'","S01: FGF 250 ng/ml 5'"
1,57,164,0.00632671033964,"20170224_FGF_5min_coll",114,"Ch01: FGF 250 ng/ml 5'","S01: FGF 250 ng/ml 5'"
1,58,165,0.00565705401823,"20170224_FGF_5min_coll",116,"Ch01: FGF 250 ng/ml 5'","S01: FGF 250 ng/ml 5'"
1,59,166,0.00634166691452,"20170224_FGF_5min_coll",118,"Ch01: FGF 250 ng/ml 5'","S01: FGF 250 ng/ml 5'"
1,60,167,0.00634810095653,"20170224_FGF_5min_coll",120,"Ch01: FGF 250 ng/ml 5'","S01: FGF 250 ng/ml 5'"
1,61,168,0.00628954544663,"20170224_FGF_5min_coll",122,"Ch01: FGF 250 ng/ml 5'","S01: FGF 250 ng/ml 5'"
1,62,169,0.00636136718094,"20170224_FGF_5min_coll",124,"Ch01: FGF 250 ng/ml 5'","S01: FGF 250 ng/ml 5'"
1,63,170,0.0063126469031,"20170224_FGF_5min_coll",126,"Ch01: FGF 250 ng/ml 5'","S01: FGF 250 ng/ml 5'"
1,64,171,0.00637273304164,"20170224_FGF_5min_coll",128,"Ch01: FGF 250 ng/ml 5'","S01: FGF 250 ng/ml 5'"
1,65,172,0.00631402386352,"20170224_FGF_5min_coll",130,"Ch01: FGF 250 ng/ml 5'","S01: FGF 250 ng/ml 5'"
1,66,173,0.00640059821308,"20170224_FGF_5min_coll",132,"Ch01: FGF 250 ng/ml 5'","S01: FGF 250 ng/ml 5'"
1,67,174,0.00609029456973,"20170224_FGF_5min_coll",134,"Ch01: FGF 250 ng/ml 5'","S01: FGF 250 ng/ml 5'"
1,68,175,0.00625120289624,"20170224_FGF_5min_coll",136,"Ch01: FGF 250 ng/ml 5'","S01: FGF 250 ng/ml 5'"
1,69,176,0.00641826260835,"20170224_FGF_5min_coll",138,"Ch01: FGF 250 ng/ml 5'","S01: FGF 250 ng/ml 5'"
1,70,177,0.00635859603062,"20170224_FGF_5min_coll",140,"Ch01: FGF 250 ng/ml 5'","S01: FGF 250 ng/ml 5'"
1,71,178,0.00642390456051,"20170224_FGF_5min_coll",142,"Ch01: FGF 250 ng/ml 5'","S01: FGF 250 ng/ml 5'"
1,72,179,0.0064305155538,"20170224_FGF_5min_coll",144,"Ch01: FGF 250 ng/ml 5'","S01: FGF 250 ng/ml 5'"
1,73,180,0.00645225169137,"20170224_FGF_5min_coll",146,"Ch01: FGF 250 ng/ml 5'","S01: FGF 250 ng/ml 5'"
1,74,181,0.00615980802104,"20170224_FGF_5min_coll",148,"Ch01: FGF 250 ng/ml 5'","S01: FGF 250 ng/ml 5'"
1,75,182,0.00640767114237,"20170224_FGF_5min_coll",150,"Ch01: FGF 250 ng/ml 5'","S01: FGF 250 ng/ml 5'"
1,76,183,0.00645617209375,"20170224_FGF_5min_coll",152,"Ch01: FGF 250 ng/ml 5'","S01: FGF 250 ng/ml 5'"
1,77,184,0.00645150477067,"20170224_FGF_5min_coll",154,"Ch01: FGF 250 ng/ml 5'","S01: FGF 250 ng/ml 5'"
1,78,185,0.00630894908682,"20170224_FGF_5min_coll",156,"Ch01: FGF 250 ng/ml 5'","S01: FGF 250 ng/ml 5'"
1,79,186,0.00590692553669,"20170224_FGF_5min_coll",158,"Ch01: FGF 250 ng/ml 5'","S01: FGF 250 ng/ml 5'"
1,80,187,0.00645607011393,"20170224_FGF_5min_coll",160,"Ch01: FGF 250 ng/ml 5'","S01: FGF 250 ng/ml 5'"
1,81,188,0.00626556109637,"20170224_FGF_5min_coll",162,"Ch01: FGF 250 ng/ml 5'","S01: FGF 250 ng/ml 5'"
1,82,189,0.00629619183019,"20170224_FGF_5min_coll",164,"Ch01: FGF 250 ng/ml 5'","S01: FGF 250 ng/ml 5'"
1,83,190,0.00645845849067,"20170224_FGF_5min_coll",166,"Ch01: FGF 250 ng/ml 5'","S01: FGF 250 ng/ml 5'"
1,84,191,0.00645778840408,"20170224_FGF_5min_coll",168,"Ch01: FGF 250 ng/ml 5'","S01: FGF 250 ng/ml 5'"
1,85,192,0.00630515487865,"20170224_FGF_5min_coll",170,"Ch01: FGF 250 ng/ml 5'","S01: FGF 250 ng/ml 5'"
1,86,193,0.00647139642388,"20170224_FGF_5min_coll",172,"Ch01: FGF 250 ng/ml 5'","S01: FGF 250 ng/ml 5'"
1,87,194,0.0064789634198,"20170224_FGF_5min_coll",174,"Ch01: FGF 250 ng/ml 5'","S01: FGF 250 ng/ml 5'"
1,88,195,0.00649048388004,"20170224_FGF_5min_coll",176,"Ch01: FGF 250 ng/ml 5'","S01: FGF 250 ng/ml 5'"
1,89,196,0.00648558046669,"20170224_FGF_5min_coll",178,"Ch01: FGF 250 ng/ml 5'","S01: FGF 250 ng/ml 5'"
1,90,197,0.00650730310008,"20170224_FGF_5min_coll",180,"Ch01: FGF 250 ng/ml 5'","S01: FGF 250 ng/ml 5'"
2,0,849,0.00580804329365,"20170224_FGF_5min_coll",0,"Ch01: FGF 250 ng/ml 5'","S02: FGF 250 ng/ml 5'"
2,1,850,0.00573620805517,"20170224_FGF_5min_coll",2,"Ch01: FGF 250 ng/ml 5'","S02: FGF 250 ng/ml 5'"
2,2,851,0.00570862367749,"20170224_FGF_5min_coll",4,"Ch01: FGF 250 ng/ml 5'","S02: FGF 250 ng/ml 5'"
2,3,852,0.00544039066881,"20170224_FGF_5min_coll",6,"Ch01: FGF 250 ng/ml 5'","S02: FGF 250 ng/ml 5'"
2,4,853,0.00593370897695,"20170224_FGF_5min_coll",8,"Ch01: FGF 250 ng/ml 5'","S02: FGF 250 ng/ml 5'"
2,5,854,0.005911862012,"20170224_FGF_5min_coll",10,"Ch01: FGF 250 ng/ml 5'","S02: FGF 250 ng/ml 5'"
2,6,855,0.00595882255584,"20170224_FGF_5min_coll",12,"Ch01: FGF 250 ng/ml 5'","S02: FGF 250 ng/ml 5'"
2,7,856,0.00608010869473,"20170224_FGF_5min_coll",14,"Ch01: FGF 250 ng/ml 5'","S02: FGF 250 ng/ml 5'"
2,8,857,0.00600091135129,"20170224_FGF_5min_coll",16,"Ch01: FGF 250 ng/ml 5'","S02: FGF 250 ng/ml 5'"
2,9,858,0.0059861112386,"20170224_FGF_5min_coll",18,"Ch01: FGF 250 ng/ml 5'","S02: FGF 250 ng/ml 5'"
2,10,859,0.0060372306034,"20170224_FGF_5min_coll",20,"Ch01: FGF 250 ng/ml 5'","S02: FGF 250 ng/ml 5'"
2,11,860,0.00562864216045,"20170224_FGF_5min_coll",22,"Ch01: FGF 250 ng/ml 5'","S02: FGF 250 ng/ml 5'"
2,12,861,0.00612448295578,"20170224_FGF_5min_coll",24,"Ch01: FGF 250 ng/ml 5'","S02: FGF 250 ng/ml 5'"
