"Metadata_Series","Metadata_T","ImageNumber","Intensity_MeanIntensity_pulse","Metadata_Experiment","RealTime","Stim_All_Ch","Stim_All_S"
0,17,18,0.00904772803187,"20170912_10min_EGF250_25_2-5_0-25",34,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,18,19,0.00908720679581,"20170912_10min_EGF250_25_2-5_0-25",36,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,19,20,0.00909732654691,"20170912_10min_EGF250_25_2-5_0-25",38,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,20,21,0.00936268270016,"20170912_10min_EGF250_25_2-5_0-25",40,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,21,22,0.0101261036471,"20170912_10min_EGF250_25_2-5_0-25",42,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,22,23,0.108835138381,"20170912_10min_EGF250_25_2-5_0-25",44,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,23,24,0.112381704152,"20170912_10min_EGF250_25_2-5_0-25",46,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,24,25,0.112574093044,"20170912_10min_EGF250_25_2-5_0-25",48,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,25,26,0.112587951124,"20170912_10min_EGF250_25_2-5_0-25",50,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,26,27,0.112665355206,"20170912_10min_EGF250_25_2-5_0-25",52,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,27,28,0.0107165835798,"20170912_10min_EGF250_25_2-5_0-25",54,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,28,29,0.00942152086645,"20170912_10min_EGF250_25_2-5_0-25",56,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,29,30,0.0093813855201,"20170912_10min_EGF250_25_2-5_0-25",58,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,30,31,0.00939059443772,"20170912_10min_EGF250_25_2-5_0-25",60,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,31,32,0.00942528247833,"20170912_10min_EGF250_25_2-5_0-25",62,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,32,33,0.00943461246789,"20170912_10min_EGF250_25_2-5_0-25",64,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,33,34,0.00945721380413,"20170912_10min_EGF250_25_2-5_0-25",66,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,34,35,0.00947164744139,"20170912_10min_EGF250_25_2-5_0-25",68,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,35,36,0.00950848218054,"20170912_10min_EGF250_25_2-5_0-25",70,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,36,37,0.00953895132989,"20170912_10min_EGF250_25_2-5_0-25",72,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,37,38,0.00954576954246,"20170912_10min_EGF250_25_2-5_0-25",74,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,38,39,0.00955032650381,"20170912_10min_EGF250_25_2-5_0-25",76,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,39,40,0.00958612468094,"20170912_10min_EGF250_25_2-5_0-25",78,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,40,41,0.0096090817824,"20170912_10min_EGF250_25_2-5_0-25",80,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,41,42,0.00963972974569,"20170912_10min_EGF250_25_2-5_0-25",82,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,42,43,0.00964180007577,"20170912_10min_EGF250_25_2-5_0-25",84,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,43,44,0.0096780359745,"20170912_10min_EGF250_25_2-5_0-25",86,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,44,45,0.0096938284114,"20170912_10min_EGF250_25_2-5_0-25",88,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,45,46,0.00972709059715,"20170912_10min_EGF250_25_2-5_0-25",90,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,46,47,0.0097517920658,"20170912_10min_EGF250_25_2-5_0-25",92,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,47,48,0.00976749230176,"20170912_10min_EGF250_25_2-5_0-25",94,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,48,49,0.00977978855371,"20170912_10min_EGF250_25_2-5_0-25",96,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,49,50,0.00981035362929,"20170912_10min_EGF250_25_2-5_0-25",98,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,50,51,0.00981205608696,"20170912_10min_EGF250_25_2-5_0-25",100,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,51,52,0.00983912404627,"20170912_10min_EGF250_25_2-5_0-25",102,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,52,53,0.00987288914621,"20170912_10min_EGF250_25_2-5_0-25",104,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,53,54,0.0098887803033,"20170912_10min_EGF250_25_2-5_0-25",106,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,54,55,0.00990620441735,"20170912_10min_EGF250_25_2-5_0-25",108,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,55,56,0.00991182681173,"20170912_10min_EGF250_25_2-5_0-25",110,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,56,57,0.0099557749927,"20170912_10min_EGF250_25_2-5_0-25",112,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,57,58,0.0099592814222,"20170912_10min_EGF250_25_2-5_0-25",114,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,58,59,0.0100142415613,"20170912_10min_EGF250_25_2-5_0-25",116,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,59,60,0.0100753223523,"20170912_10min_EGF250_25_2-5_0-25",118,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,60,61,0.0101046245545,"20170912_10min_EGF250_25_2-5_0-25",120,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,61,62,0.0101310424507,"20170912_10min_EGF250_25_2-5_0-25",122,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,62,63,0.0101666208357,"20170912_10min_EGF250_25_2-5_0-25",124,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,63,64,0.010166618973,"20170912_10min_EGF250_25_2-5_0-25",126,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,64,65,0.0101882275194,"20170912_10min_EGF250_25_2-5_0-25",128,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,65,66,0.0102177141234,"20170912_10min_EGF250_25_2-5_0-25",130,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,66,67,0.010223640129,"20170912_10min_EGF250_25_2-5_0-25",132,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,67,68,0.0102180493996,"20170912_10min_EGF250_25_2-5_0-25",134,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,68,69,0.0102516906336,"20170912_10min_EGF250_25_2-5_0-25",136,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,69,70,0.0102608017623,"20170912_10min_EGF250_25_2-5_0-25",138,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,70,71,0.0102674597874,"20170912_10min_EGF250_25_2-5_0-25",140,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,71,72,0.0102908974513,"20170912_10min_EGF250_25_2-5_0-25",142,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,72,73,0.0103209577501,"20170912_10min_EGF250_25_2-5_0-25",144,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,73,74,0.0103230858222,"20170912_10min_EGF250_25_2-5_0-25",146,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,74,75,0.0103180203587,"20170912_10min_EGF250_25_2-5_0-25",148,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,75,76,0.0103374319151,"20170912_10min_EGF250_25_2-5_0-25",150,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,76,77,0.0103558767587,"20170912_10min_EGF250_25_2-5_0-25",152,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,77,78,0.0103691797704,"20170912_10min_EGF250_25_2-5_0-25",154,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,78,79,0.0103980666026,"20170912_10min_EGF250_25_2-5_0-25",156,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,79,80,0.0104014566168,"20170912_10min_EGF250_25_2-5_0-25",158,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,80,81,0.0104141868651,"20170912_10min_EGF250_25_2-5_0-25",160,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,81,82,0.0104274256155,"20170912_10min_EGF250_25_2-5_0-25",162,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,82,83,0.0104489745572,"20170912_10min_EGF250_25_2-5_0-25",164,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,83,84,0.0104579869658,"20170912_10min_EGF250_25_2-5_0-25",166,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,84,85,0.0104571999982,"20170912_10min_EGF250_25_2-5_0-25",168,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,85,86,0.0104915434495,"20170912_10min_EGF250_25_2-5_0-25",170,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,86,87,0.0104886218905,"20170912_10min_EGF250_25_2-5_0-25",172,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,87,88,0.0105160120875,"20170912_10min_EGF250_25_2-5_0-25",174,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,88,89,0.0105157298967,"20170912_10min_EGF250_25_2-5_0-25",176,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,89,90,0.0105305090547,"20170912_10min_EGF250_25_2-5_0-25",178,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,90,91,0.0105566559359,"20170912_10min_EGF250_25_2-5_0-25",180,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,91,92,0.0105504114181,"20170912_10min_EGF250_25_2-5_0-25",182,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,92,93,0.0105558121577,"20170912_10min_EGF250_25_2-5_0-25",184,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,93,94,0.0105675961822,"20170912_10min_EGF250_25_2-5_0-25",186,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,94,95,0.0105581590906,"20170912_10min_EGF250_25_2-5_0-25",188,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,95,96,0.0105799557641,"20170912_10min_EGF250_25_2-5_0-25",190,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,96,97,0.0106096705422,"20170912_10min_EGF250_25_2-5_0-25",192,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,97,98,0.0105959540233,"20170912_10min_EGF250_25_2-5_0-25",194,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,98,99,0.0106162512675,"20170912_10min_EGF250_25_2-5_0-25",196,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,99,100,0.0106123341247,"20170912_10min_EGF250_25_2-5_0-25",198,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,100,101,0.0106358155608,"20170912_10min_EGF250_25_2-5_0-25",200,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
1,0,152,0.00895514339209,"20170912_10min_EGF250_25_2-5_0-25",0,"Ch01: EGF  250 ng/ml 10min","S01: EGF  250 ng/ml 10min"
1,1,153,0.00897557474673,"20170912_10min_EGF250_25_2-5_0-25",2,"Ch01: EGF  250 ng/ml 10min","S01: EGF  250 ng/ml 10min"
1,2,154,0.00899287126958,"20170912_10min_EGF250_25_2-5_0-25",4,"Ch01: EGF  250 ng/ml 10min","S01: EGF  250 ng/ml 10min"
1,3,155,0.00897993519902,"20170912_10min_EGF250_25_2-5_0-25",6,"Ch01: EGF  250 ng/ml 10min","S01: EGF  250 ng/ml 10min"
1,4,156,0.00900985766202,"20170912_10min_EGF250_25_2-5_0-25",8,"Ch01: EGF  250 ng/ml 10min","S01: EGF  250 ng/ml 10min"
1,5,157,0.009038108401,"20170912_10min_EGF250_25_2-5_0-25",10,"Ch01: EGF  250 ng/ml 10min","S01: EGF  250 ng/ml 10min"
1,6,158,0.00906069111079,"20170912_10min_EGF250_25_2-5_0-25",12,"Ch01: EGF  250 ng/ml 10min","S01: EGF  250 ng/ml 10min"
1,7,159,0.00907678250223,"20170912_10min_EGF250_25_2-5_0-25",14,"Ch01: EGF  250 ng/ml 10min","S01: EGF  250 ng/ml 10min"
1,8,160,0.00910329446197,"20170912_10min_EGF250_25_2-5_0-25",16,"Ch01: EGF  250 ng/ml 10min","S01: EGF  250 ng/ml 10min"
1,9,161,0.00912227947265,"20170912_10min_EGF250_25_2-5_0-25",18,"Ch01: EGF  250 ng/ml 10min","S01: EGF  250 ng/ml 10min"
1,10,162,0.00915509462357,"20170912_10min_EGF250_25_2-5_0-25",20,"Ch01: EGF  250 ng/ml 10min","S01: EGF  250 ng/ml 10min"
1,11,163,0.00919484719634,"20170912_10min_EGF250_25_2-5_0-25",22,"Ch01: EGF  250 ng/ml 10min","S01: EGF  250 ng/ml 10min"
1,12,164,0.00922581087798,"20170912_10min_EGF250_25_2-5_0-25",24,"Ch01: EGF  250 ng/ml 10min","S01: EGF  250 ng/ml 10min"
1,13,165,0.00923610199243,"20170912_10min_EGF250_25_2-5_0-25",26,"Ch01: EGF  250 ng/ml 10min","S01: EGF  250 ng/ml 10min"
1,14,166,0.00926888547838,"20170912_10min_EGF250_25_2-5_0-25",28,"Ch01: EGF  250 ng/ml 10min","S01: EGF  250 ng/ml 10min"
1,15,167,0.00929161626846,"20170912_10min_EGF250_25_2-5_0-25",30,"Ch01: EGF  250 ng/ml 10min","S01: EGF  250 ng/ml 10min"
1,16,168,0.0093169528991,"20170912_10min_EGF250_25_2-5_0-25",32,"Ch01: EGF  250 ng/ml 10min","S01: EGF  250 ng/ml 10min"
1,17,169,0.00931318942457,"20170912_10min_EGF250_25_2-5_0-25",34,"Ch01: EGF  250 ng/ml 10min","S01: EGF  250 ng/ml 10min"
1,18,170,0.00936339702457,"20170912_10min_EGF250_25_2-5_0-25",36,"Ch01: EGF  250 ng/ml 10min","S01: EGF  250 ng/ml 10min"
1,19,171,0.00939845573157,"20170912_10min_EGF250_25_2-5_0-25",38,"Ch01: EGF  250 ng/ml 10min","S01: EGF  250 ng/ml 10min"
1,20,172,0.00979608111084,"20170912_10min_EGF250_25_2-5_0-25",40,"Ch01: EGF  250 ng/ml 10min","S01: EGF  250 ng/ml 10min"
1,21,173,0.0115664685145,"20170912_10min_EGF250_25_2-5_0-25",42,"Ch01: EGF  250 ng/ml 10min","S01: EGF  250 ng/ml 10min"
1,22,174,0.115456864238,"20170912_10min_EGF250_25_2-5_0-25",44,"Ch01: EGF  250 ng/ml 10min","S01: EGF  250 ng/ml 10min"
1,23,175,0.11731788516,"20170912_10min_EGF250_25_2-5_0-25",46,"Ch01: EGF  250 ng/ml 10min","S01: EGF  250 ng/ml 10min"
1,24,176,0.117436721921,"20170912_10min_EGF250_25_2-5_0-25",48,"Ch01: EGF  250 ng/ml 10min","S01: EGF  250 ng/ml 10min"
1,25,177,0.117513552308,"20170912_10min_EGF250_25_2-5_0-25",50,"Ch01: EGF  250 ng/ml 10min","S01: EGF  250 ng/ml 10min"
1,26,178,0.11749920994,"20170912_10min_EGF250_25_2-5_0-25",52,"Ch01: EGF  250 ng/ml 10min","S01: EGF  250 ng/ml 10min"
1,27,179,0.0101678986102,"20170912_10min_EGF250_25_2-5_0-25",54,"Ch01: EGF  250 ng/ml 10min","S01: EGF  250 ng/ml 10min"
1,28,180,0.00966378301382,"20170912_10min_EGF250_25_2-5_0-25",56,"Ch01: EGF  250 ng/ml 10min","S01: EGF  250 ng/ml 10min"
1,29,181,0.00965597108006,"20170912_10min_EGF250_25_2-5_0-25",58,"Ch01: EGF  250 ng/ml 10min","S01: EGF  250 ng/ml 10min"
1,30,182,0.00966849084944,"20170912_10min_EGF250_25_2-5_0-25",60,"Ch01: EGF  250 ng/ml 10min","S01: EGF  250 ng/ml 10min"
1,31,183,0.00969557929784,"20170912_10min_EGF250_25_2-5_0-25",62,"Ch01: EGF  250 ng/ml 10min","S01: EGF  250 ng/ml 10min"
1,32,184,0.00971950218081,"20170912_10min_EGF250_25_2-5_0-25",64,"Ch01: EGF  250 ng/ml 10min","S01: EGF  250 ng/ml 10min"
1,33,185,0.00975177530199,"20170912_10min_EGF250_25_2-5_0-25",66,"Ch01: EGF  250 ng/ml 10min","S01: EGF  250 ng/ml 10min"
1,34,186,0.0097807077691,"20170912_10min_EGF250_25_2-5_0-25",68,"Ch01: EGF  250 ng/ml 10min","S01: EGF  250 ng/ml 10min"
1,35,187,0.00981418602169,"20170912_10min_EGF250_25_2-5_0-25",70,"Ch01: EGF  250 ng/ml 10min","S01: EGF  250 ng/ml 10min"
1,36,188,0.00983244087547,"20170912_10min_EGF250_25_2-5_0-25",72,"Ch01: EGF  250 ng/ml 10min","S01: EGF  250 ng/ml 10min"
1,37,189,0.00982420798391,"20170912_10min_EGF250_25_2-5_0-25",74,"Ch01: EGF  250 ng/ml 10min","S01: EGF  250 ng/ml 10min"
1,38,190,0.00984323583543,"20170912_10min_EGF250_25_2-5_0-25",76,"Ch01: EGF  250 ng/ml 10min","S01: EGF  250 ng/ml 10min"
1,39,191,0.00989868119359,"20170912_10min_EGF250_25_2-5_0-25",78,"Ch01: EGF  250 ng/ml 10min","S01: EGF  250 ng/ml 10min"
1,40,192,0.00992404669523,"20170912_10min_EGF250_25_2-5_0-25",80,"Ch01: EGF  250 ng/ml 10min","S01: EGF  250 ng/ml 10min"
1,41,193,0.00991591718048,"20170912_10min_EGF250_25_2-5_0-25",82,"Ch01: EGF  250 ng/ml 10min","S01: EGF  250 ng/ml 10min"
1,42,194,0.00993565656245,"20170912_10min_EGF250_25_2-5_0-25",84,"Ch01: EGF  250 ng/ml 10min","S01: EGF  250 ng/ml 10min"
1,43,195,0.00997211690992,"20170912_10min_EGF250_25_2-5_0-25",86,"Ch01: EGF  250 ng/ml 10min","S01: EGF  250 ng/ml 10min"
1,44,196,0.00997375510633,"20170912_10min_EGF250_25_2-5_0-25",88,"Ch01: EGF  250 ng/ml 10min","S01: EGF  250 ng/ml 10min"
1,45,197,0.0100171370432,"20170912_10min_EGF250_25_2-5_0-25",90,"Ch01: EGF  250 ng/ml 10min","S01: EGF  250 ng/ml 10min"
1,46,198,0.0100468238816,"20170912_10min_EGF250_25_2-5_0-25",92,"Ch01: EGF  250 ng/ml 10min","S01: EGF  250 ng/ml 10min"
1,47,199,0.0100528802723,"20170912_10min_EGF250_25_2-5_0-25",94,"Ch01: EGF  250 ng/ml 10min","S01: EGF  250 ng/ml 10min"
1,48,200,0.0100595094264,"20170912_10min_EGF250_25_2-5_0-25",96,"Ch01: EGF  250 ng/ml 10min","S01: EGF  250 ng/ml 10min"
1,49,201,0.0100872199982,"20170912_10min_EGF250_25_2-5_0-25",98,"Ch01: EGF  250 ng/ml 10min","S01: EGF  250 ng/ml 10min"
1,50,202,0.0100943231955,"20170912_10min_EGF250_25_2-5_0-25",100,"Ch01: EGF  250 ng/ml 10min","S01: EGF  250 ng/ml 10min"
1,51,203,0.0101109044626,"20170912_10min_EGF250_25_2-5_0-25",102,"Ch01: EGF  250 ng/ml 10min","S01: EGF  250 ng/ml 10min"
1,52,204,0.010156057775,"20170912_10min_EGF250_25_2-5_0-25",104,"Ch01: EGF  250 ng/ml 10min","S01: EGF  250 ng/ml 10min"
1,53,205,0.0101550659165,"20170912_10min_EGF250_25_2-5_0-25",106,"Ch01: EGF  250 ng/ml 10min","S01: EGF  250 ng/ml 10min"
1,54,206,0.0101957302541,"20170912_10min_EGF250_25_2-5_0-25",108,"Ch01: EGF  250 ng/ml 10min","S01: EGF  250 ng/ml 10min"
1,55,207,0.0102226398885,"20170912_10min_EGF250_25_2-5_0-25",110,"Ch01: EGF  250 ng/ml 10min","S01: EGF  250 ng/ml 10min"
1,56,208,0.0102258995175,"20170912_10min_EGF250_25_2-5_0-25",112,"Ch01: EGF  250 ng/ml 10min","S01: EGF  250 ng/ml 10min"
1,57,209,0.010270181112,"20170912_10min_EGF250_25_2-5_0-25",114,"Ch01: EGF  250 ng/ml 10min","S01: EGF  250 ng/ml 10min"
1,58,210,0.0103050936013,"20170912_10min_EGF250_25_2-5_0-25",116,"Ch01: EGF  250 ng/ml 10min","S01: EGF  250 ng/ml 10min"
1,59,211,0.0103629855439,"20170912_10min_EGF250_25_2-5_0-25",118,"Ch01: EGF  250 ng/ml 10min","S01: EGF  250 ng/ml 10min"
1,60,212,0.0104063590989,"20170912_10min_EGF250_25_2-5_0-25",120,"Ch01: EGF  250 ng/ml 10min","S01: EGF  250 ng/ml 10min"
1,61,213,0.0104248616844,"20170912_10min_EGF250_25_2-5_0-25",122,"Ch01: EGF  250 ng/ml 10min","S01: EGF  250 ng/ml 10min"
1,62,214,0.0104490667582,"20170912_10min_EGF250_25_2-5_0-25",124,"Ch01: EGF  250 ng/ml 10min","S01: EGF  250 ng/ml 10min"
1,63,215,0.01045715902,"20170912_10min_EGF250_25_2-5_0-25",126,"Ch01: EGF  250 ng/ml 10min","S01: EGF  250 ng/ml 10min"
1,64,216,0.0104847121984,"20170912_10min_EGF250_25_2-5_0-25",128,"Ch01: EGF  250 ng/ml 10min","S01: EGF  250 ng/ml 10min"
1,65,217,0.0105039011687,"20170912_10min_EGF250_25_2-5_0-25",130,"Ch01: EGF  250 ng/ml 10min","S01: EGF  250 ng/ml 10min"
1,66,218,0.0105124311522,"20170912_10min_EGF250_25_2-5_0-25",132,"Ch01: EGF  250 ng/ml 10min","S01: EGF  250 ng/ml 10min"
1,67,219,0.0105238314718,"20170912_10min_EGF250_25_2-5_0-25",134,"Ch01: EGF  250 ng/ml 10min","S01: EGF  250 ng/ml 10min"
1,68,220,0.0105481306091,"20170912_10min_EGF250_25_2-5_0-25",136,"Ch01: EGF  250 ng/ml 10min","S01: EGF  250 ng/ml 10min"
1,69,221,0.0105490898713,"20170912_10min_EGF250_25_2-5_0-25",138,"Ch01: EGF  250 ng/ml 10min","S01: EGF  250 ng/ml 10min"
1,70,222,0.010554661043,"20170912_10min_EGF250_25_2-5_0-25",140,"Ch01: EGF  250 ng/ml 10min","S01: EGF  250 ng/ml 10min"
1,71,223,0.0105949221179,"20170912_10min_EGF250_25_2-5_0-25",142,"Ch01: EGF  250 ng/ml 10min","S01: EGF  250 ng/ml 10min"
1,72,224,0.0106052318588,"20170912_10min_EGF250_25_2-5_0-25",144,"Ch01: EGF  250 ng/ml 10min","S01: EGF  250 ng/ml 10min"
1,73,225,0.010614214465,"20170912_10min_EGF250_25_2-5_0-25",146,"Ch01: EGF  250 ng/ml 10min","S01: EGF  250 ng/ml 10min"
